allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000005763-KanMX,hes1,Disruption marked with KanMX,NA,NA,NA
S000005764-KanMX,yor238w,Disruption marked with KanMX,NA,NA,NA
S000005765-KanMX,abp140,Disruption marked with KanMX,NA,NA,NA
S000005767-KanMX,met7,Disruption marked with KanMX,NA,NA,NA
S000005768-KanMX,ssp2,Disruption marked with KanMX,NA,NA,NA
S000005769-KanMX,pus7,Disruption marked with KanMX,NA,NA,NA
S000005771-KanMX,dga1,Disruption marked with KanMX,NA,NA,NA
S000005772-KanMX,env9,Disruption marked with KanMX,NA,NA,NA
S000005773-KanMX,srl1,Disruption marked with KanMX,NA,NA,NA
S000005774-KanMX,yor248w,Disruption marked with KanMX,NA,NA,NA
S000005777-KanMX,tum1,Disruption marked with KanMX,NA,NA,NA
S000005778-KanMX,tma16,Disruption marked with KanMX,NA,NA,NA
S000005779-KanMX,nat5,Disruption marked with KanMX,NA,NA,NA
S000005781-KanMX,osw1,Disruption marked with KanMX,NA,NA,NA
S000005784-KanMX,hnt3,Disruption marked with KanMX,NA,NA,NA
S000005789-KanMX,yor263c,Disruption marked with KanMX,NA,NA,NA
S000005790-KanMX,dse3,Disruption marked with KanMX,NA,NA,NA
S000005803-KanMX,yor277c,Disruption marked with KanMX,NA,NA,NA
S000005805-KanMX,rfm1,Disruption marked with KanMX,NA,NA,NA
S000005806-KanMX,fsh3,Disruption marked with KanMX,NA,NA,NA
S000005809-KanMX,yor283w,Disruption marked with KanMX,NA,NA,NA
S000005810-KanMX,hua2,Disruption marked with KanMX,NA,NA,NA
S000005811-KanMX,rdl1,Disruption marked with KanMX,NA,NA,NA
S000005812-KanMX,rdl2,Disruption marked with KanMX,NA,NA,NA
S000005814-KanMX,mpd1,Disruption marked with KanMX,NA,NA,NA
S000003834-KanMX,opi3,Disruption marked with KanMX,NA,NA,NA
S000003836-KanMX,hoc1,Disruption marked with KanMX,NA,NA,NA
S000003839-KanMX,bna2,Disruption marked with KanMX,NA,NA,NA
S000003840-KanMX,yjr079w,Disruption marked with KanMX,NA,NA,NA
S000003842-KanMX,eaf6,Disruption marked with KanMX,NA,NA,NA
S000003843-KanMX,acf4,Disruption marked with KanMX,NA,NA,NA
S000003848-KanMX,emc2,Disruption marked with KanMX,NA,NA,NA
S000003852-KanMX,bud4,Disruption marked with KanMX,NA,NA,NA
S000003863-KanMX,vps25,Disruption marked with KanMX,NA,NA,NA
S000003864-KanMX,ura8,Disruption marked with KanMX,NA,NA,NA
S000003866-KanMX,ado1,Disruption marked with KanMX,NA,NA,NA
S000003869-KanMX,abm1,Disruption marked with KanMX,NA,NA,NA
S000003871-KanMX,ymr1,Disruption marked with KanMX,NA,NA,NA
S000003872-KanMX,yjr111c,Disruption marked with KanMX,NA,NA,NA
S000003876-KanMX,yjr115w,Disruption marked with KanMX,NA,NA,NA
S000003888-KanMX,rsf2,Disruption marked with KanMX,NA,NA,NA
S000003889-KanMX,yjr128w,Disruption marked with KanMX,NA,NA,NA
S000003890-KanMX,efm3,Disruption marked with KanMX,NA,NA,NA
S000003891-KanMX,str2,Disruption marked with KanMX,NA,NA,NA
S000003896-KanMX,mcm22,Disruption marked with KanMX,NA,NA,NA
S000003898-KanMX,met5,Disruption marked with KanMX,NA,NA,NA
S000003907-KanMX,yjr146w,Disruption marked with KanMX,NA,NA,NA
S000003908-KanMX,hms2,Disruption marked with KanMX,NA,NA,NA
S000003910-KanMX,yjr149w,Disruption marked with KanMX,NA,NA,NA
S000003913-KanMX,dal5,Disruption marked with KanMX,NA,NA,NA
S000003915-KanMX,yjr154w,Disruption marked with KanMX,NA,NA,NA
S000004032-KanMX,ylr042c,Disruption marked with KanMX,NA,NA,NA
S000004033-KanMX,trx1,Disruption marked with KanMX,NA,NA,NA
S000004034-KanMX,pdc1,Disruption marked with KanMX,NA,NA,NA
S000004036-KanMX,ylr046c,Disruption marked with KanMX,NA,NA,NA
S000004037-KanMX,fre8,Disruption marked with KanMX,NA,NA,NA
S000004038-KanMX,rps0b,Disruption marked with KanMX,NA,NA,NA
S000004039-KanMX,ylr049c,Disruption marked with KanMX,NA,NA,NA
S000004043-KanMX,ylr053c,Disruption marked with KanMX,NA,NA,NA
S000004044-KanMX,osw2,Disruption marked with KanMX,NA,NA,NA
S000004045-KanMX,spt8,Disruption marked with KanMX,NA,NA,NA
S000004046-KanMX,erg3,Disruption marked with KanMX,NA,NA,NA
S000004047-KanMX,mnl2,Disruption marked with KanMX,NA,NA,NA
S000004048-KanMX,shm2,Disruption marked with KanMX,NA,NA,NA
S000004049-KanMX,rex2,Disruption marked with KanMX,NA,NA,NA
S000004051-KanMX,rpl22a,Disruption marked with KanMX,NA,NA,NA
S000004052-KanMX,bud28,Disruption marked with KanMX,NA,NA,NA
S000004053-KanMX,bmt6,Disruption marked with KanMX,NA,NA,NA
S000004054-KanMX,per33,Disruption marked with KanMX,NA,NA,NA
S000004055-KanMX,env10,Disruption marked with KanMX,NA,NA,NA
S000004057-KanMX,pet309,Disruption marked with KanMX,NA,NA,NA
S000004058-KanMX,fyv7,Disruption marked with KanMX,NA,NA,NA
S000004059-KanMX,mef1,Disruption marked with KanMX,NA,NA,NA
S000004060-KanMX,xyl2,Disruption marked with KanMX,NA,NA,NA
S000004062-KanMX,ylr072w,Disruption marked with KanMX,NA,NA,NA
S000004063-KanMX,rfu1,Disruption marked with KanMX,NA,NA,NA
S000004064-KanMX,bud20,Disruption marked with KanMX,NA,NA,NA
S000004067-KanMX,fmp25,Disruption marked with KanMX,NA,NA,NA
S000004069-KanMX,sic1,Disruption marked with KanMX,NA,NA,NA
S000004070-KanMX,emp46,Disruption marked with KanMX,NA,NA,NA
S000004071-KanMX,gal2,Disruption marked with KanMX,NA,NA,NA
S000004072-KanMX,srl2,Disruption marked with KanMX,NA,NA,NA
S000004073-KanMX,emp70,Disruption marked with KanMX,NA,NA,NA
S000004074-KanMX,rax2,Disruption marked with KanMX,NA,NA,NA
S000004075-KanMX,arp6,Disruption marked with KanMX,NA,NA,NA
S000004077-KanMX,csf1,Disruption marked with KanMX,NA,NA,NA
S000004079-KanMX,alt1,Disruption marked with KanMX,NA,NA,NA
S000004080-KanMX,xdj1,Disruption marked with KanMX,NA,NA,NA
S000004081-KanMX,gep5,Disruption marked with KanMX,NA,NA,NA
S000004082-KanMX,sul2,Disruption marked with KanMX,NA,NA,NA
S000004083-KanMX,nyv1,Disruption marked with KanMX,NA,NA,NA
S000004084-KanMX,gis3,Disruption marked with KanMX,NA,NA,NA
S000004085-KanMX,ioc2,Disruption marked with KanMX,NA,NA,NA
S000004086-KanMX,kin2,Disruption marked with KanMX,NA,NA,NA
S000004087-KanMX,hrt3,Disruption marked with KanMX,NA,NA,NA
S000004088-KanMX,cha4,Disruption marked with KanMX,NA,NA,NA
S000004089-KanMX,ict1,Disruption marked with KanMX,NA,NA,NA
S000004092-KanMX,apc9,Disruption marked with KanMX,NA,NA,NA
S000004094-KanMX,lcl2,Disruption marked with KanMX,NA,NA,NA
S000004097-KanMX,rex3,Disruption marked with KanMX,NA,NA,NA
S000004098-KanMX,ylr108c,Disruption marked with KanMX,NA,NA,NA
S000004099-KanMX,ahp1,Disruption marked with KanMX,NA,NA,NA
S000004101-KanMX,ylr111w,Disruption marked with KanMX,NA,NA,NA
S000004102-KanMX,ylr112w,Disruption marked with KanMX,NA,NA,NA
S000004103-KanMX,hog1,Disruption marked with KanMX,NA,NA,NA
S000004104-KanMX,avl9,Disruption marked with KanMX,NA,NA,NA
S000004108-KanMX,ylr118c,Disruption marked with KanMX,NA,NA,NA
S000004109-KanMX,srn2,Disruption marked with KanMX,NA,NA,NA
S000004110-KanMX,yps1,Disruption marked with KanMX,NA,NA,NA
S000004111-KanMX,yps3,Disruption marked with KanMX,NA,NA,NA
S000004112-KanMX,ylr122c,Disruption marked with KanMX,NA,NA,NA
S000004113-KanMX,ylr123c,Disruption marked with KanMX,NA,NA,NA
S000004114-KanMX,ylr124w,Disruption marked with KanMX,NA,NA,NA
S000004115-KanMX,ylr125w,Disruption marked with KanMX,NA,NA,NA
S000006012-KanMX,glr1,Disruption marked with KanMX,NA,NA,NA
S000006011-KanMX,rps6a,Disruption marked with KanMX,NA,NA,NA
S000006010-KanMX,rlm1,Disruption marked with KanMX,NA,NA,NA
S000006009-KanMX,ypl088w,Disruption marked with KanMX,NA,NA,NA
S000006008-KanMX,ydc1,Disruption marked with KanMX,NA,NA,NA
S000006007-KanMX,elp3,Disruption marked with KanMX,NA,NA,NA
S000006005-KanMX,bro1,Disruption marked with KanMX,NA,NA,NA
S000006002-KanMX,rps9a,Disruption marked with KanMX,NA,NA,NA
S000006001-KanMX,ypl080c,Disruption marked with KanMX,NA,NA,NA
S000006000-KanMX,rpl21b,Disruption marked with KanMX,NA,NA,NA
S000005999-KanMX,atp4,Disruption marked with KanMX,NA,NA,NA
S000005998-KanMX,ypl077c,Disruption marked with KanMX,NA,NA,NA
S000005995-KanMX,yta6,Disruption marked with KanMX,NA,NA,NA
S000005993-KanMX,ubp16,Disruption marked with KanMX,NA,NA,NA
S000005994-KanMX,ypl073c,Disruption marked with KanMX,NA,NA,NA
S000005992-KanMX,ypl071c,Disruption marked with KanMX,NA,NA,NA
S000005991-KanMX,muk1,Disruption marked with KanMX,NA,NA,NA
S000005990-KanMX,bts1,Disruption marked with KanMX,NA,NA,NA
S000005989-KanMX,ypl068c,Disruption marked with KanMX,NA,NA,NA
S000005988-KanMX,ypl067c,Disruption marked with KanMX,NA,NA,NA
S000005987-KanMX,rgl1,Disruption marked with KanMX,NA,NA,NA
S000005986-KanMX,vps28,Disruption marked with KanMX,NA,NA,NA
S000005985-KanMX,cwc27,Disruption marked with KanMX,NA,NA,NA
S000005983-KanMX,ypl062w,Disruption marked with KanMX,NA,NA,NA
S000005982-KanMX,ald6,Disruption marked with KanMX,NA,NA,NA
S000005981-KanMX,mfm1,Disruption marked with KanMX,NA,NA,NA
S000005980-KanMX,grx5,Disruption marked with KanMX,NA,NA,NA
S000005979-KanMX,pdr12,Disruption marked with KanMX,NA,NA,NA
S000005978-KanMX,sur1,Disruption marked with KanMX,NA,NA,NA
S000005977-KanMX,lcl1,Disruption marked with KanMX,NA,NA,NA
S000005976-KanMX,lge1,Disruption marked with KanMX,NA,NA,NA
S000005975-KanMX,lee1,Disruption marked with KanMX,NA,NA,NA
S000005974-KanMX,ktr6,Disruption marked with KanMX,NA,NA,NA
S000005973-KanMX,oaz1,Disruption marked with KanMX,NA,NA,NA
S000005972-KanMX,arl3,Disruption marked with KanMX,NA,NA,NA
S000005971-KanMX,mnn9,Disruption marked with KanMX,NA,NA,NA
S000005970-KanMX,dig1,Disruption marked with KanMX,NA,NA,NA
S000005969-KanMX,cam1,Disruption marked with KanMX,NA,NA,NA
S000005968-KanMX,sgf11,Disruption marked with KanMX,NA,NA,NA
S000005967-KanMX,elc1,Disruption marked with KanMX,NA,NA,NA
S000005966-KanMX,vps16,Disruption marked with KanMX,NA,NA,NA
S000005963-KanMX,ssn3,Disruption marked with KanMX,NA,NA,NA
S000005962-KanMX,ypl041c,Disruption marked with KanMX,NA,NA,NA
S000005961-KanMX,ism1,Disruption marked with KanMX,NA,NA,NA
S000005960-KanMX,ypl039w,Disruption marked with KanMX,NA,NA,NA
S000005959-KanMX,met31,Disruption marked with KanMX,NA,NA,NA
S000005958-KanMX,egd1,Disruption marked with KanMX,NA,NA,NA
S000005956-KanMX,ypl035c,Disruption marked with KanMX,NA,NA,NA
S000005954-KanMX,srl4,Disruption marked with KanMX,NA,NA,NA
S000005953-KanMX,svl3,Disruption marked with KanMX,NA,NA,NA
S000005952-KanMX,pho85,Disruption marked with KanMX,NA,NA,NA
S000005951-KanMX,trm44,Disruption marked with KanMX,NA,NA,NA
S000005950-KanMX,suv3,Disruption marked with KanMX,NA,NA,NA
S000005947-KanMX,sks1,Disruption marked with KanMX,NA,NA,NA
S000005946-KanMX,ypl025c,Disruption marked with KanMX,NA,NA,NA
S000005945-KanMX,rmi1,Disruption marked with KanMX,NA,NA,NA
S000005944-KanMX,met12,Disruption marked with KanMX,NA,NA,NA
S000005943-KanMX,rad1,Disruption marked with KanMX,NA,NA,NA
S000005942-KanMX,ecm23,Disruption marked with KanMX,NA,NA,NA
S000005940-KanMX,vtc3,Disruption marked with KanMX,NA,NA,NA
S000005939-KanMX,ctf19,Disruption marked with KanMX,NA,NA,NA
S000005936-KanMX,hst2,Disruption marked with KanMX,NA,NA,NA
S000005935-KanMX,ypl014w,Disruption marked with KanMX,NA,NA,NA
S000005934-KanMX,mrps16,Disruption marked with KanMX,NA,NA,NA
S000005930-KanMX,tae2,Disruption marked with KanMX,NA,NA,NA
S000005929-KanMX,chl1,Disruption marked with KanMX,NA,NA,NA
S000005927-KanMX,ncr1,Disruption marked with KanMX,NA,NA,NA
S000005926-KanMX,aep3,Disruption marked with KanMX,NA,NA,NA
S000005924-KanMX,ula1,Disruption marked with KanMX,NA,NA,NA
S000005923-KanMX,snf8,Disruption marked with KanMX,NA,NA,NA
S000005922-KanMX,hat1,Disruption marked with KanMX,NA,NA,NA
S000006205-KanMX,cit3,Disruption marked with KanMX,NA,NA,NA
S000006206-KanMX,pdh1,Disruption marked with KanMX,NA,NA,NA
S000006207-KanMX,ypr003c,Disruption marked with KanMX,NA,NA,NA
S000006208-KanMX,aim45,Disruption marked with KanMX,NA,NA,NA
S000006209-KanMX,hal1,Disruption marked with KanMX,NA,NA,NA
S000001184-KanMX,chs7,Disruption marked with KanMX,NA,NA,NA
S000001186-KanMX,dse2,Disruption marked with KanMX,NA,NA,NA
S000001190-KanMX,mrpl6,Disruption marked with KanMX,NA,NA,NA
S000001193-KanMX,pex28,Disruption marked with KanMX,NA,NA,NA
S000001194-KanMX,mtc6,Disruption marked with KanMX,NA,NA,NA
S000001195-KanMX,spo12,Disruption marked with KanMX,NA,NA,NA
S000001196-KanMX,spo16,Disruption marked with KanMX,NA,NA,NA
S000001197-KanMX,rtt107,Disruption marked with KanMX,NA,NA,NA
S000001198-KanMX,ysp1,Disruption marked with KanMX,NA,NA,NA
S000001199-KanMX,lin1,Disruption marked with KanMX,NA,NA,NA
S000001200-KanMX,rec104,Disruption marked with KanMX,NA,NA,NA
S000001201-KanMX,kel1,Disruption marked with KanMX,NA,NA,NA
S000001202-KanMX,tda11,Disruption marked with KanMX,NA,NA,NA
S000001203-KanMX,pex18,Disruption marked with KanMX,NA,NA,NA
S000001204-KanMX,yap1801,Disruption marked with KanMX,NA,NA,NA
S000001206-KanMX,sol3,Disruption marked with KanMX,NA,NA,NA
S000001210-KanMX,thp2,Disruption marked with KanMX,NA,NA,NA
S000001219-KanMX,fmo1,Disruption marked with KanMX,NA,NA,NA
S000001220-KanMX,yhr177w,Disruption marked with KanMX,NA,NA,NA
S000001221-KanMX,stb5,Disruption marked with KanMX,NA,NA,NA
S000001222-KanMX,oye2,Disruption marked with KanMX,NA,NA,NA
S000001225-KanMX,yhr182w,Disruption marked with KanMX,NA,NA,NA
S000001226-KanMX,gnd1,Disruption marked with KanMX,NA,NA,NA
S000001227-KanMX,ssp1,Disruption marked with KanMX,NA,NA,NA
S000001232-KanMX,pth1,Disruption marked with KanMX,NA,NA,NA
S000001238-KanMX,nvj1,Disruption marked with KanMX,NA,NA,NA
S000001241-KanMX,aim18,Disruption marked with KanMX,NA,NA,NA
S000001242-KanMX,aim46,Disruption marked with KanMX,NA,NA,NA
S000001243-KanMX,rpn10,Disruption marked with KanMX,NA,NA,NA
S000001245-KanMX,yhr202w,Disruption marked with KanMX,NA,NA,NA
S000001246-KanMX,rps4b,Disruption marked with KanMX,NA,NA,NA
S000001247-KanMX,mnl1,Disruption marked with KanMX,NA,NA,NA
S000001249-KanMX,skn7,Disruption marked with KanMX,NA,NA,NA
S000001250-KanMX,set5,Disruption marked with KanMX,NA,NA,NA
S000001252-KanMX,crg1,Disruption marked with KanMX,NA,NA,NA
S000001253-KanMX,yhr210c,Disruption marked with KanMX,NA,NA,NA
S000005090-KanMX,ynl146w,Disruption marked with KanMX,NA,NA,NA
S000005089-KanMX,mfa2,Disruption marked with KanMX,NA,NA,NA
S000005088-KanMX,ynl144c,Disruption marked with KanMX,NA,NA,NA
S000005087-KanMX,ynl143c,Disruption marked with KanMX,NA,NA,NA
S000005085-KanMX,aah1,Disruption marked with KanMX,NA,NA,NA
S000005083-KanMX,tho2,Disruption marked with KanMX,NA,NA,NA
S000005080-KanMX,eaf7,Disruption marked with KanMX,NA,NA,NA
S000005079-KanMX,fpr1,Disruption marked with KanMX,NA,NA,NA
S000005078-KanMX,ynl134c,Disruption marked with KanMX,NA,NA,NA
S000005077-KanMX,fyv6,Disruption marked with KanMX,NA,NA,NA
S000005073-KanMX,nrk1,Disruption marked with KanMX,NA,NA,NA
S000005072-KanMX,tep1,Disruption marked with KanMX,NA,NA,NA
S000005071-KanMX,far11,Disruption marked with KanMX,NA,NA,NA
S000005067-KanMX,nma111,Disruption marked with KanMX,NA,NA,NA
S000005066-KanMX,ynl122c,Disruption marked with KanMX,NA,NA,NA
S000005061-KanMX,mls1,Disruption marked with KanMX,NA,NA,NA
S000005060-KanMX,dma2,Disruption marked with KanMX,NA,NA,NA
S000005052-KanMX,ynl108c,Disruption marked with KanMX,NA,NA,NA
S000005045-KanMX,avt4,Disruption marked with KanMX,NA,NA,NA
S000005042-KanMX,ras2,Disruption marked with KanMX,NA,NA,NA
S000005038-KanMX,app1,Disruption marked with KanMX,NA,NA,NA
S000005036-KanMX,ynl092w,Disruption marked with KanMX,NA,NA,NA
S000005033-KanMX,ynl089c,Disruption marked with KanMX,NA,NA,NA
S000005028-KanMX,end3,Disruption marked with KanMX,NA,NA,NA
S000005025-KanMX,sws2,Disruption marked with KanMX,NA,NA,NA
S000005021-KanMX,apj1,Disruption marked with KanMX,NA,NA,NA
S000005013-KanMX,rpl16b,Disruption marked with KanMX,NA,NA,NA
S000005008-KanMX,ydj1,Disruption marked with KanMX,NA,NA,NA
S000005007-KanMX,mtq1,Disruption marked with KanMX,NA,NA,NA
S000005002-KanMX,ynl057w,Disruption marked with KanMX,NA,NA,NA
S000005003-KanMX,ynl058c,Disruption marked with KanMX,NA,NA,NA
S000004999-KanMX,vac7,Disruption marked with KanMX,NA,NA,NA
S000000097-KanMX,ecm15,Disruption marked with KanMX,NA,NA,NA
S000000098-KanMX,htb2,Disruption marked with KanMX,NA,NA,NA
S000000099-KanMX,hta2,Disruption marked with KanMX,NA,NA,NA
S000000101-KanMX,pdr3,Disruption marked with KanMX,NA,NA,NA
S000000102-KanMX,ldb7,Disruption marked with KanMX,NA,NA,NA
S000000103-KanMX,sla1,Disruption marked with KanMX,NA,NA,NA
S000000104-KanMX,hir1,Disruption marked with KanMX,NA,NA,NA
S000000105-KanMX,alk2,Disruption marked with KanMX,NA,NA,NA
S000000106-KanMX,ybl010c,Disruption marked with KanMX,NA,NA,NA
S000000107-KanMX,sct1,Disruption marked with KanMX,NA,NA,NA
S000000108-KanMX,ybl012c,Disruption marked with KanMX,NA,NA,NA
S000000109-KanMX,fmt1,Disruption marked with KanMX,NA,NA,NA
S000000111-KanMX,ach1,Disruption marked with KanMX,NA,NA,NA
S000000112-KanMX,fus3,Disruption marked with KanMX,NA,NA,NA
S000000113-KanMX,pep1,Disruption marked with KanMX,NA,NA,NA
S000000115-KanMX,apn2,Disruption marked with KanMX,NA,NA,NA
S000000117-KanMX,hap3,Disruption marked with KanMX,NA,NA,NA
S000000118-KanMX,pim1,Disruption marked with KanMX,NA,NA,NA
S000000120-KanMX,ncl1,Disruption marked with KanMX,NA,NA,NA
S000000121-KanMX,rrn10,Disruption marked with KanMX,NA,NA,NA
S000000123-KanMX,rpl19b,Disruption marked with KanMX,NA,NA,NA
S000000124-KanMX,ybl028c,Disruption marked with KanMX,NA,NA,NA
S000000125-KanMX,ybl029w,Disruption marked with KanMX,NA,NA,NA
S000000127-KanMX,she1,Disruption marked with KanMX,NA,NA,NA
S000000128-KanMX,hek2,Disruption marked with KanMX,NA,NA,NA
S000000129-KanMX,rib1,Disruption marked with KanMX,NA,NA,NA
S000000132-KanMX,ybl036c,Disruption marked with KanMX,NA,NA,NA
S000000133-KanMX,apl3,Disruption marked with KanMX,NA,NA,NA
S000000134-KanMX,mrpl16,Disruption marked with KanMX,NA,NA,NA
S000000135-KanMX,ura7,Disruption marked with KanMX,NA,NA,NA
S000000138-KanMX,fui1,Disruption marked with KanMX,NA,NA,NA
S000000139-KanMX,ecm13,Disruption marked with KanMX,NA,NA,NA
S000000140-KanMX,ybl044w,Disruption marked with KanMX,NA,NA,NA
S000000141-KanMX,cor1,Disruption marked with KanMX,NA,NA,NA
S000000142-KanMX,psy4,Disruption marked with KanMX,NA,NA,NA
S000000143-KanMX,ede1,Disruption marked with KanMX,NA,NA,NA
S000000144-KanMX,rrt1,Disruption marked with KanMX,NA,NA,NA
S000000145-KanMX,moh1,Disruption marked with KanMX,NA,NA,NA
S000000147-KanMX,pin4,Disruption marked with KanMX,NA,NA,NA
S000000148-KanMX,sas3,Disruption marked with KanMX,NA,NA,NA
S000000149-KanMX,ybl053w,Disruption marked with KanMX,NA,NA,NA
S000000150-KanMX,tod6,Disruption marked with KanMX,NA,NA,NA
S000000151-KanMX,ybl055c,Disruption marked with KanMX,NA,NA,NA
S000000152-KanMX,ptc3,Disruption marked with KanMX,NA,NA,NA
S000000153-KanMX,pth2,Disruption marked with KanMX,NA,NA,NA
S000000154-KanMX,shp1,Disruption marked with KanMX,NA,NA,NA
S000000155-KanMX,ybl059w,Disruption marked with KanMX,NA,NA,NA
S000000156-KanMX,yel1,Disruption marked with KanMX,NA,NA,NA
S000000157-KanMX,skt5,Disruption marked with KanMX,NA,NA,NA
S000000158-KanMX,ybl062w,Disruption marked with KanMX,NA,NA,NA
S000000159-KanMX,kip1,Disruption marked with KanMX,NA,NA,NA
S000000160-KanMX,prx1,Disruption marked with KanMX,NA,NA,NA
S000000161-KanMX,ybl065w,Disruption marked with KanMX,NA,NA,NA
S000000162-KanMX,sef1,Disruption marked with KanMX,NA,NA,NA
S000000163-KanMX,ubp13,Disruption marked with KanMX,NA,NA,NA
S000000164-KanMX,prs4,Disruption marked with KanMX,NA,NA,NA
S000000165-KanMX,ast1,Disruption marked with KanMX,NA,NA,NA
S000000166-KanMX,ybl070c,Disruption marked with KanMX,NA,NA,NA
S000000167-KanMX,ybl071c,Disruption marked with KanMX,NA,NA,NA
S000000168-KanMX,rps8a,Disruption marked with KanMX,NA,NA,NA
S000000171-KanMX,ssa3,Disruption marked with KanMX,NA,NA,NA
S000000174-KanMX,atg8,Disruption marked with KanMX,NA,NA,NA
S000000175-KanMX,nup170,Disruption marked with KanMX,NA,NA,NA
S000000176-KanMX,pet112,Disruption marked with KanMX,NA,NA,NA
S000000177-KanMX,ybl081w,Disruption marked with KanMX,NA,NA,NA
S000000178-KanMX,alg3,Disruption marked with KanMX,NA,NA,NA
S000000179-KanMX,ybl083c,Disruption marked with KanMX,NA,NA,NA
S000000181-KanMX,boi1,Disruption marked with KanMX,NA,NA,NA
S000000182-KanMX,ybl086c,Disruption marked with KanMX,NA,NA,NA
S000000183-KanMX,rpl23a,Disruption marked with KanMX,NA,NA,NA
S000000184-KanMX,tel1,Disruption marked with KanMX,NA,NA,NA
S000000185-KanMX,avt5,Disruption marked with KanMX,NA,NA,NA
S000000186-KanMX,mrp21,Disruption marked with KanMX,NA,NA,NA
S000000187-KanMX,map2,Disruption marked with KanMX,NA,NA,NA
S000000189-KanMX,rox3,Disruption marked with KanMX,NA,NA,NA
S000000190-KanMX,ybl094c,Disruption marked with KanMX,NA,NA,NA
S000000191-KanMX,ybl095w,Disruption marked with KanMX,NA,NA,NA
S000000192-KanMX,ybl096c,Disruption marked with KanMX,NA,NA,NA
S000000194-KanMX,bna4,Disruption marked with KanMX,NA,NA,NA
S000000195-KanMX,atp1,Disruption marked with KanMX,NA,NA,NA
S000000196-KanMX,ybl100c,Disruption marked with KanMX,NA,NA,NA
S000000197-KanMX,ecm21,Disruption marked with KanMX,NA,NA,NA
S000000198-KanMX,sft2,Disruption marked with KanMX,NA,NA,NA
S000000199-KanMX,rtg3,Disruption marked with KanMX,NA,NA,NA
S000000200-KanMX,sea4,Disruption marked with KanMX,NA,NA,NA
S000000202-KanMX,sro77,Disruption marked with KanMX,NA,NA,NA
S000000203-KanMX,mix23,Disruption marked with KanMX,NA,NA,NA
S000000205-KanMX,nth2,Disruption marked with KanMX,NA,NA,NA
S000000207-KanMX,coq1,Disruption marked with KanMX,NA,NA,NA
S000000209-KanMX,rcr1,Disruption marked with KanMX,NA,NA,NA
S000000210-KanMX,uga2,Disruption marked with KanMX,NA,NA,NA
