strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-96,rec11116,5,3,3,TRUE,NA
MATalpha-deletion-96,rec11117,5,3,4,TRUE,NA
MATalpha-deletion-96,rec11118,5,3,5,TRUE,NA
MATalpha-deletion-96,rec11119,5,3,6,TRUE,NA
MATalpha-deletion-96,rec11120,5,3,7,TRUE,NA
MATalpha-deletion-96,rec11121,5,3,8,TRUE,NA
MATalpha-deletion-96,rec11122,5,3,9,TRUE,NA
MATalpha-deletion-96,rec11123,5,3,10,TRUE,NA
MATalpha-deletion-96,rec11124,5,3,11,TRUE,NA
MATalpha-deletion-96,rec11125,5,3,12,TRUE,NA
MATalpha-deletion-96,rec11126,5,4,1,TRUE,NA
MATalpha-deletion-96,rec11130,5,4,2,TRUE,NA
MATalpha-deletion-96,rec11133,5,4,3,TRUE,NA
MATalpha-deletion-96,rec11137,5,4,4,TRUE,NA
MATalpha-deletion-96,rec11139,5,4,5,TRUE,NA
MATalpha-deletion-96,rec11140,5,4,6,TRUE,NA
MATalpha-deletion-96,rec11141,5,4,7,TRUE,NA
MATalpha-deletion-96,rec11142,5,4,8,TRUE,NA
MATalpha-deletion-96,rec11143,5,4,9,TRUE,NA
MATalpha-deletion-96,rec11145,5,4,10,TRUE,NA
MATalpha-deletion-96,rec11146,5,4,11,TRUE,NA
MATalpha-deletion-96,rec11147,5,4,12,TRUE,NA
MATalpha-deletion-96,rec11148,5,5,1,TRUE,NA
MATalpha-deletion-96,rec11149,5,5,2,TRUE,NA
MATalpha-deletion-96,rec11150,5,5,3,TRUE,NA
MATalpha-deletion-96,rec11151,5,5,4,TRUE,NA
MATalpha-deletion-96,rec11152,5,5,5,TRUE,NA
MATalpha-deletion-96,rec11153,5,5,6,TRUE,NA
MATalpha-deletion-96,rec11155,5,5,7,TRUE,NA
MATalpha-deletion-96,rec11156,5,5,8,TRUE,NA
MATalpha-deletion-96,rec11158,5,5,9,TRUE,NA
MATalpha-deletion-96,rec11159,5,5,10,TRUE,NA
MATalpha-deletion-96,rec11161,5,5,11,TRUE,NA
MATalpha-deletion-96,rec11163,5,5,12,TRUE,NA
MATalpha-deletion-96,rec11164,5,6,1,TRUE,NA
MATalpha-deletion-96,rec11166,5,6,2,TRUE,NA
MATalpha-deletion-96,rec11169,5,6,3,TRUE,NA
MATalpha-deletion-96,rec11171,5,6,4,TRUE,NA
MATalpha-deletion-96,rec11173,5,6,5,TRUE,NA
MATalpha-deletion-96,rec11174,5,6,6,TRUE,NA
MATalpha-deletion-96,rec11175,5,6,7,TRUE,NA
MATalpha-deletion-96,rec11178,5,6,8,TRUE,NA
MATalpha-deletion-96,rec11179,5,6,9,TRUE,NA
MATalpha-deletion-96,rec11180,5,6,10,TRUE,NA
